Formula,K_frac,Rb_frac,Cs_frac,MA_frac,FA_frac,Li_frac,Ca_frac,Sr_frac,Ba_frac,Ge_frac,Sn_frac,Pb_frac,Be_frac,Ni_frac,Cl_frac,Br_frac,I_frac,F_frac,A_Ionic_radius,B_Ionic_radius,X_Ionic_radius,A+B_Ionic_radius,A+X_Ionic_radius,B+X_Ionic_radius,A/B_Ionic_radius,A/X_Ionic_radius,B/X_Ionic_radius,Tolerance factor,Octahedral factor,A_Ionization energy(kJ/mol),B_Ionization energy(kJ/mol),X_Ionization energy(kJ/mol),A_Electron_affinity(kJ/mol),B_Electron_affinity(kJ/mol),X_Electron_affinity(kJ/mol),B_Valence_electrons,A_Boiling_point(K),B_Boiling_point(K),X_Boiling_point(K),A_Melting_point(K),B_Melting_point(K),X_Melting_point(K),A_Density(g/cc),B_Density(g/cc),X_Density(g/cc),A_Atomic_weight(u),B_Atomic_weight(u),X_Atomic_weight(u),A_Heat_of_fusion(kJ/mol),B_Heat_of_fusion(kJ/mol),X_Heat_of_fusion(kJ/mol),A_Heat_of_vap(kJ/mol),B_Heat_of_vap(kJ/mol),X_Heat_of_vap(kJ/mol),A_Electronegativity,B_Electronegativity,X_Electronegativity,Decomposition Energy (eV p.f.u.),Band Gap (eV),SLME @ 5um
CsSnBr_1.875Cl_1.125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.375,0.625,0,0,1.74,1.15,1.9,2.89,3.64,3.05,1.51,0.91,0.6,0.84,0.6,375.7,708.6,1181.6,45.49,121,333.68,4,944,2876,297.1,301.54,505.12,230.78,1.87,7.31,3.15,132.91,118.71,63.23,2.09,7.2,4.51,67.74,290.37,13.03,0.79,1.96,3.04,0.369,0.681,0.125
CsSrBr_2.625Cl_0.375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.125,0.875,0,0,1.74,1.26,1.94,3,3.68,3.2,1.38,0.9,0.65,0.81,0.65,375.7,549.5,1153.8,45.49,-168,327.63,2,944,1655,320.27,301.54,1042,254.23,1.87,2.54,3.13,132.91,87.62,74.34,2.09,8.2,5.03,67.74,136.9,14.16,0.79,0.95,2.99,0.181,4.193,0
MASrBr_1.125Cl_1.875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.625,0.375,0,0,2.17,1.26,1.87,3.43,4.04,3.13,1.72,1.16,0.68,0.91,0.68,926.3,549.5,1209.4,8.68,-168,339.73,2,267,1655,273.93,180.65,1042,207.34,0.7,2.54,3.18,32.07,87.62,52.12,6.13,8.2,3.99,23.85,136.9,11.9,2.55,0.95,3.09,0.021,4.731,0
RbGeBr_1.5Cl_1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,1.61,0.87,1.89,2.48,3.5,2.76,1.85,0.85,0.46,0.9,0.46,403,762.1,1195.5,46.89,120,336.7,4,961,3107,285.52,312.63,1211.5,219.06,1.53,5.32,3.17,85.47,72.61,57.68,2.34,31.8,4.25,69.2,334.3,12.47,0.82,2.01,3.06,-0.184,0.767,0.147
FAGeBr_1.875Cl_1.125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.375,0.625,0,0,2.53,0.87,1.9,3.4,4.43,2.77,2.91,1.33,0.46,1.13,0.46,849.1,762.1,1181.6,8.6,120,333.68,4,319,3107,297.1,354,1211.5,230.78,1.1,5.32,3.15,45.06,72.61,63.23,6.5,31.8,4.51,29,334.3,13.03,2.57,2.01,3.04,-1.09,2.975,0.025
RbSrBr_1.5Cl_1.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0,1.61,1.26,1.89,2.87,3.5,3.15,1.28,0.85,0.67,0.79,0.67,403,549.5,1195.5,46.89,-168,336.7,2,961,1655,285.52,312.63,1042,219.06,1.53,2.54,3.17,85.47,87.62,57.68,2.34,8.2,4.25,69.2,136.9,12.47,0.82,0.95,3.06,0.214,4.089,0
KCaI_1.875Br_1.125,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.375,0.625,0,1.51,1,2.11,2.51,3.62,3.11,1.51,0.72,0.47,0.82,0.47,418.8,589.8,1057.71,48.36,-156,306.29,2,1033,1757,410.38,336.8,1112,341.42,0.86,1.55,4.25,39.1,40.08,109.28,2.33,8.53,6.83,76.9,154.67,18.59,0.82,1,2.77,1.928,3.259,0.004
FAGeI_2.25Br_0.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.25,0.75,0,2.53,0.87,2.14,3.4,4.67,3.01,2.91,1.18,0.41,1.1,0.41,849.1,762.1,1041.28,8.6,120,302.63,4,319,3107,426.09,354,1211.5,356.51,1.1,5.32,4.48,45.06,72.61,115.15,6.5,31.8,7.14,29,334.3,19.36,2.57,2.01,2.74,-0.642,1.933,0.142
RbSnBr_1.875Cl_1.125,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.375,0.625,0,0,1.61,1.15,1.9,2.76,3.51,3.05,1.4,0.85,0.6,0.81,0.6,403,708.6,1181.6,46.89,121,333.68,4,961,2876,297.1,312.63,505.12,230.78,1.53,7.31,3.15,85.47,118.71,63.23,2.34,7.2,4.51,69.2,290.37,13.03,0.82,1.96,3.04,-0.049,0.621,0.112
FAGeBr_2.25Cl_0.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,0.75,0,0,2.53,0.87,1.92,3.4,4.45,2.79,2.91,1.32,0.45,1.13,0.45,849.1,762.1,1167.7,8.6,120,330.65,4,319,3107,308.68,354,1211.5,242.51,1.1,5.32,3.14,45.06,72.61,68.79,6.5,31.8,4.77,29,334.3,13.6,2.57,2.01,3.01,-1.051,2.986,0.027
MACaI_2.25Br_0.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.25,0.75,0,2.17,1,2.14,3.17,4.31,3.14,2.17,1.01,0.47,0.97,0.47,926.3,589.8,1041.28,8.68,-156,302.63,2,267,1757,426.09,180.65,1112,356.51,0.7,1.55,4.48,32.07,40.08,115.15,6.13,8.53,7.14,23.85,154.67,19.36,2.55,1,2.74,0.103,3.663,0.001
RbPbI_1.5Br_1.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0,1.61,1.19,2.08,2.8,3.69,3.27,1.35,0.77,0.57,0.8,0.57,403,715.5,1074.15,46.89,110,309.95,4,961,2023,394.68,312.63,600.65,326.33,1.53,11.35,4.03,85.47,207.2,103.4,2.34,4.77,6.53,69.2,177.9,17.82,0.82,2.33,2.81,1.345,1.526,0.186
RbPbI_2.625Br_0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125,0.875,0,1.61,1.19,2.17,2.8,3.78,3.36,1.35,0.74,0.55,0.8,0.55,403,715.5,1024.84,46.89,110,298.96,4,961,2023,441.79,312.63,600.65,371.61,1.53,11.35,4.7,85.47,207.2,121.03,2.34,4.77,7.45,69.2,177.9,20.13,0.82,2.33,2.7,2.232,1.449,0.199
FAGeBr_2.625Cl_0.375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.125,0.875,0,0,2.53,0.87,1.94,3.4,4.47,2.81,2.91,1.3,0.45,1.12,0.45,849.1,762.1,1153.8,8.6,120,327.63,4,319,3107,320.27,354,1211.5,254.23,1.1,5.32,3.13,45.06,72.61,74.34,6.5,31.8,5.03,29,334.3,14.16,2.57,2.01,2.99,-1.007,2.907,0.031
RbGeI_0.375Br_2.625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.875,0.125,0,1.61,0.87,1.99,2.48,3.6,2.86,1.85,0.81,0.44,0.89,0.44,403,762.1,1123.46,46.89,120,320.94,4,961,3107,347.56,312.63,1211.5,281.04,1.53,5.32,3.35,85.47,72.61,85.78,2.34,31.8,5.6,69.2,334.3,15.5,0.82,2.01,2.92,0.215,0.608,0.123
MAGeI_0.375Br_2.625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.875,0.125,0,2.17,0.87,1.99,3.04,4.16,2.86,2.49,1.09,0.44,1.03,0.44,926.3,762.1,1123.46,8.68,120,320.94,4,267,3107,347.56,180.65,1211.5,281.04,0.7,5.32,3.35,32.07,72.61,85.78,6.13,31.8,5.6,23.85,334.3,15.5,2.55,2.01,2.92,-0.222,1.977,0.126
FAPbI_2.625Br_0.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.125,0.875,0,2.53,1.19,2.17,3.72,4.7,3.36,2.13,1.17,0.55,0.99,0.55,849.1,715.5,1024.84,8.6,110,298.96,4,319,2023,441.79,354,600.65,371.61,1.1,11.35,4.7,45.06,207.2,121.03,6.5,4.77,7.45,29,177.9,20.13,2.57,2.33,2.7,-0.469,2.081,0.138
KGeBr_2.25Cl_0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.75,0,0,1.51,0.87,1.92,2.38,3.43,2.79,1.74,0.79,0.45,0.87,0.45,418.8,762.1,1167.7,48.36,120,330.65,4,1033,3107,308.68,336.8,1211.5,242.51,0.86,5.32,3.14,39.1,72.61,68.79,2.33,31.8,4.77,76.9,334.3,13.6,0.82,2.01,3.01,0.657,0.617,0.12
KSrI_1.875Br_1.125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.375,0.625,0,1.51,1.26,2.11,2.77,3.62,3.37,1.2,0.72,0.6,0.76,0.6,418.8,549.5,1057.71,48.36,-168,306.29,2,1033,1655,410.38,336.8,1042,341.42,0.86,2.54,4.25,39.1,87.62,109.28,2.33,8.2,6.83,76.9,136.9,18.59,0.82,0.95,2.77,2.049,3.184,0.005
RbCaBr_2.625Cl_0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.125,0.875,0,0,1.61,1,1.94,2.61,3.55,2.94,1.61,0.83,0.52,0.85,0.52,403,589.8,1153.8,46.89,-156,327.63,2,961,1757,320.27,312.63,1112,254.23,1.53,1.55,3.13,85.47,40.08,74.34,2.34,8.53,5.03,69.2,154.67,14.16,0.82,1,2.99,-0.033,4.07,0
KSnBr_0.375Cl_2.625,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.875,0.125,0,0,1.51,1.15,1.83,2.66,3.34,2.98,1.31,0.83,0.63,0.79,0.63,418.8,708.6,1237.2,48.36,121,345.78,4,1033,2876,250.76,336.8,505.12,183.89,0.86,7.31,3.2,39.1,118.71,41.01,2.33,7.2,3.47,76.9,290.37,10.77,0.82,1.96,3.14,2.316,0.791,0.135
MASnI_2.25Br_0.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.25,0.75,0,2.17,1.15,2.14,3.32,4.31,3.29,1.89,1.01,0.54,0.93,0.54,926.3,708.6,1041.28,8.68,121,302.63,4,267,2876,426.09,180.65,505.12,356.51,0.7,7.31,4.48,32.07,118.71,115.15,6.13,7.2,7.14,23.85,290.37,19.36,2.55,1.96,2.74,-0.133,1.088,0.208
KPbBr_0.75Cl_2.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.25,0,0,1.51,1.19,1.85,2.7,3.36,3.04,1.27,0.82,0.64,0.78,0.64,418.8,715.5,1223.3,48.36,110,342.75,4,1033,2023,262.35,336.8,600.65,195.62,0.86,11.35,3.19,39.1,207.2,46.56,2.33,4.77,3.73,76.9,177.9,11.33,0.82,2.33,3.11,2.138,1.966,0.11
RbSrI_2.625Br_0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.125,0.875,0,1.61,1.26,2.17,2.87,3.78,3.43,1.28,0.74,0.58,0.78,0.58,403,549.5,1024.84,46.89,-168,298.96,2,961,1655,441.79,312.63,1042,371.61,1.53,2.54,4.7,85.47,87.62,121.03,2.34,8.2,7.45,69.2,136.9,20.13,0.82,0.95,2.7,2.232,3.268,0.004
KGeI_1.875Br_1.125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.375,0.625,0,1.51,0.87,2.11,2.38,3.62,2.98,1.74,0.72,0.41,0.86,0.41,418.8,762.1,1057.71,48.36,120,306.29,4,1033,3107,410.38,336.8,1211.5,341.42,0.86,5.32,4.25,39.1,72.61,109.28,2.33,31.8,6.83,76.9,334.3,18.59,0.82,2.01,2.77,1.822,0.445,0.084
RbPbI_0.75Br_2.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0.25,0,1.61,1.19,2.02,2.8,3.63,3.21,1.35,0.8,0.59,0.8,0.59,403,715.5,1107.03,46.89,110,317.28,4,961,2023,363.26,312.63,600.65,296.14,1.53,11.35,3.57,85.47,207.2,91.65,2.34,4.77,5.91,69.2,177.9,16.27,0.82,2.33,2.89,0.723,1.588,0.169
KPbI_1.125Br_1.875,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.625,0.375,0,1.51,1.19,2.05,2.7,3.56,3.24,1.27,0.74,0.58,0.78,0.58,418.8,715.5,1090.59,48.36,110,313.61,4,1033,2023,378.97,336.8,600.65,311.23,0.86,11.35,3.8,39.1,207.2,97.53,2.33,4.77,6.22,76.9,177.9,17.04,0.82,2.33,2.85,1.343,1.479,0.178
MACaBr_0.75Cl_2.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.75,0.25,0,0,2.17,1,1.85,3.17,4.02,2.85,2.17,1.17,0.54,1,0.54,926.3,589.8,1223.3,8.68,-156,342.75,2,267,1757,262.35,180.65,1112,195.62,0.7,1.55,3.19,32.07,40.08,46.56,6.13,8.53,3.73,23.85,154.67,11.33,2.55,1,3.11,-0.014,4.85,0
MABaBr_0.375Cl_2.625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.875,0.125,0,0,2.17,1.42,1.83,3.59,4,3.25,1.53,1.19,0.78,0.87,0.78,926.3,502.9,1237.2,8.68,-52,345.78,2,267,2078,250.76,180.65,1002,183.89,0.7,3.59,3.2,32.07,137.33,41.01,6.13,8.01,3.47,23.85,140.2,10.77,2.55,1,3.14,0.212,4.615,0
RbBaBr_1.875Cl_1.125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.375,0.625,0,0,1.61,1.42,1.9,3.03,3.51,3.32,1.13,0.85,0.75,0.75,0.75,403,502.9,1181.6,46.89,-52,333.68,2,961,2078,297.1,312.63,1002,230.78,1.53,3.59,3.15,85.47,137.33,63.23,2.34,8.01,4.51,69.2,140.2,13.03,0.82,1,3.04,0.594,3.802,0
KGeBr_0.375Cl_2.625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.875,0.125,0,0,1.51,0.87,1.83,2.38,3.34,2.7,1.74,0.83,0.48,0.87,0.48,418.8,762.1,1237.2,48.36,120,345.78,4,1033,3107,250.76,336.8,1211.5,183.89,0.86,5.32,3.2,39.1,72.61,41.01,2.33,31.8,3.47,76.9,334.3,10.77,0.82,2.01,3.14,2.082,0.791,0.141
CsSnI_2.625Br_0.375,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.125,0.875,0,1.74,1.15,2.17,2.89,3.91,3.32,1.51,0.8,0.53,0.83,0.53,375.7,708.6,1024.84,45.49,121,298.96,4,944,2876,441.79,301.54,505.12,371.61,1.87,7.31,4.7,132.91,118.71,121.03,2.09,7.2,7.45,67.74,290.37,20.13,0.79,1.96,2.7,-0.144,0.468,0.086
KSrBr_2.25Cl_0.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.75,0,0,1.51,1.26,1.92,2.77,3.43,3.18,1.2,0.79,0.66,0.76,0.66,418.8,549.5,1167.7,48.36,-168,330.65,2,1033,1655,308.68,336.8,1042,242.51,0.86,2.54,3.14,39.1,87.62,68.79,2.33,8.2,4.77,76.9,136.9,13.6,0.82,0.95,3.01,1.066,3.783,0
CsSrI_1.5Br_1.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,1.74,1.26,2.08,3,3.82,3.34,1.38,0.84,0.61,0.81,0.61,375.7,549.5,1074.15,45.49,-168,309.95,2,944,1655,394.68,301.54,1042,326.33,1.87,2.54,4.03,132.91,87.62,103.4,2.09,8.2,6.53,67.74,136.9,17.82,0.79,0.95,2.81,0.065,3.701,0.001
KGeI_0.375Br_2.625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.875,0.125,0,1.51,0.87,1.99,2.38,3.5,2.86,1.74,0.76,0.44,0.87,0.44,418.8,762.1,1123.46,48.36,120,320.94,4,1033,3107,347.56,336.8,1211.5,281.04,0.86,5.32,3.35,39.1,72.61,85.78,2.33,31.8,5.6,76.9,334.3,15.5,0.82,2.01,2.92,0.42,0.54,0.105
RbSnBr_2.625Cl_0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.125,0.875,0,0,1.61,1.15,1.94,2.76,3.55,3.09,1.4,0.83,0.59,0.81,0.59,403,708.6,1153.8,46.89,121,327.63,4,961,2876,320.27,312.63,505.12,254.23,1.53,7.31,3.13,85.47,118.71,74.34,2.34,7.2,5.03,69.2,290.37,14.16,0.82,1.96,2.99,-0.056,0.578,0.103
RbSnI_1.5Br_1.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,1.61,1.15,2.08,2.76,3.69,3.23,1.4,0.77,0.55,0.81,0.55,403,708.6,1074.15,46.89,121,309.95,4,961,2876,394.68,312.63,505.12,326.33,1.53,7.31,4.03,85.47,118.71,103.4,2.34,7.2,6.53,69.2,290.37,17.82,0.82,1.96,2.81,1.172,0.456,0.08
MASnI_1.875Br_1.125,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.375,0.625,0,2.17,1.15,2.11,3.32,4.28,3.26,1.89,1.03,0.55,0.93,0.55,926.3,708.6,1057.71,8.68,121,306.29,4,267,2876,410.38,180.65,505.12,341.42,0.7,7.31,4.25,32.07,118.71,109.28,6.13,7.2,6.83,23.85,290.37,18.59,2.55,1.96,2.77,-0.142,1.1,0.201
FACaBr_0.375Cl_2.625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.875,0.125,0,0,2.53,1,1.83,3.53,4.36,2.83,2.53,1.38,0.55,1.09,0.55,849.1,589.8,1237.2,8.6,-156,345.78,2,319,1757,250.76,354,1112,183.89,1.1,1.55,3.2,45.06,40.08,41.01,6.5,8.53,3.47,29,154.67,10.77,2.57,1,3.14,-0.745,4.227,0
FAGeI_1.875Br_1.125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.375,0.625,0,2.53,0.87,2.11,3.4,4.64,2.98,2.91,1.2,0.41,1.1,0.41,849.1,762.1,1057.71,8.6,120,306.29,4,319,3107,410.38,354,1211.5,341.42,1.1,5.32,4.25,45.06,72.61,109.28,6.5,31.8,6.83,29,334.3,18.59,2.57,2.01,2.77,-0.696,1.915,0.138
KBaBr_2.625Cl_0.375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.125,0.875,0,0,1.51,1.42,1.94,2.93,3.45,3.36,1.06,0.78,0.73,0.73,0.73,418.8,502.9,1153.8,48.36,-52,327.63,2,1033,2078,320.27,336.8,1002,254.23,0.86,3.59,3.13,39.1,137.33,74.34,2.33,8.01,5.03,76.9,140.2,14.16,0.82,1,2.99,1.119,3.549,0.002
RbSnBr_1.125Cl_1.875,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.625,0.375,0,0,1.61,1.15,1.87,2.76,3.48,3.02,1.4,0.86,0.62,0.81,0.62,403,708.6,1209.4,46.89,121,339.73,4,961,2876,273.93,312.63,505.12,207.34,1.53,7.31,3.18,85.47,118.71,52.12,2.34,7.2,3.99,69.2,290.37,11.9,0.82,1.96,3.09,-0.058,0.707,0.129
KCaBr_1.5Cl_1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,1.51,1,1.89,2.51,3.4,2.89,1.51,0.8,0.53,0.83,0.53,418.8,589.8,1195.5,48.36,-156,336.7,2,1033,1757,285.52,336.8,1112,219.06,0.86,1.55,3.17,39.1,40.08,57.68,2.33,8.53,4.25,76.9,154.67,12.47,0.82,1,3.06,1.407,4.156,0
RbCaBr_0.375Cl_2.625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.875,0.125,0,0,1.61,1,1.83,2.61,3.44,2.83,1.61,0.88,0.55,0.86,0.55,403,589.8,1237.2,46.89,-156,345.78,2,961,1757,250.76,312.63,1112,183.89,1.53,1.55,3.2,85.47,40.08,41.01,2.34,8.53,3.47,69.2,154.67,10.77,0.82,1,3.14,-0.089,4.646,0
KGeI_2.25Br_0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.75,0,1.51,0.87,2.14,2.38,3.65,3.01,1.74,0.71,0.41,0.86,0.41,418.8,762.1,1041.28,48.36,120,302.63,4,1033,3107,426.09,336.8,1211.5,356.51,0.86,5.32,4.48,39.1,72.61,115.15,2.33,31.8,7.14,76.9,334.3,19.36,0.82,2.01,2.74,2.154,0.491,0.102
CsSnI_2.25Br_0.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.75,0,1.74,1.15,2.14,2.89,3.88,3.29,1.51,0.81,0.54,0.83,0.54,375.7,708.6,1041.28,45.49,121,302.63,4,944,2876,426.09,301.54,505.12,356.51,1.87,7.31,4.48,132.91,118.71,115.15,2.09,7.2,7.14,67.74,290.37,19.36,0.79,1.96,2.74,-0.135,0.463,0.084
MASrBr_1.875Cl_1.125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.375,0.625,0,0,2.17,1.26,1.9,3.43,4.07,3.16,1.72,1.14,0.66,0.91,0.66,926.3,549.5,1181.6,8.68,-168,333.68,2,267,1655,297.1,180.65,1042,230.78,0.7,2.54,3.15,32.07,87.62,63.23,6.13,8.2,4.51,23.85,136.9,13.03,2.55,0.95,3.04,0.013,4.464,0
RbSrBr_0.375Cl_2.625,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.875,0.125,0,0,1.61,1.26,1.83,2.87,3.44,3.09,1.28,0.88,0.69,0.79,0.69,403,549.5,1237.2,46.89,-168,345.78,2,961,1655,250.76,312.63,1042,183.89,1.53,2.54,3.2,85.47,87.62,41.01,2.34,8.2,3.47,69.2,136.9,10.77,0.82,0.95,3.14,0.186,4.352,0
KPbI_2.25Br_0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.75,0,1.51,1.19,2.14,2.7,3.65,3.33,1.27,0.71,0.56,0.78,0.56,418.8,715.5,1041.28,48.36,110,302.63,4,1033,2023,426.09,336.8,600.65,356.51,0.86,11.35,4.48,39.1,207.2,115.15,2.33,4.77,7.14,76.9,177.9,19.36,0.82,2.33,2.74,2.329,1.44,0.196
CsGeBr_0.75Cl_2.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,0,0,1.74,0.87,1.85,2.61,3.59,2.72,2,0.94,0.47,0.93,0.47,375.7,762.1,1223.3,45.49,120,342.75,4,944,3107,262.35,301.54,1211.5,195.62,1.87,5.32,3.19,132.91,72.61,46.56,2.09,31.8,3.73,67.74,334.3,11.33,0.79,2.01,3.11,0.889,0.93,0.168
MASnBr_2.25Cl_0.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.25,0.75,0,0,2.17,1.15,1.92,3.32,4.09,3.07,1.89,1.13,0.6,0.94,0.6,926.3,708.6,1167.7,8.68,121,330.65,4,267,2876,308.68,180.65,505.12,242.51,0.7,7.31,3.14,32.07,118.71,68.79,6.13,7.2,4.77,23.85,290.37,13.6,2.55,1.96,3.01,-0.21,1.724,0.167
FACaI_1.875Br_1.125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.375,0.625,0,2.53,1,2.11,3.53,4.64,3.11,2.53,1.2,0.47,1.05,0.47,849.1,589.8,1057.71,8.6,-156,306.29,2,319,1757,410.38,354,1112,341.42,1.1,1.55,4.25,45.06,40.08,109.28,6.5,8.53,6.83,29,154.67,18.59,2.57,1,2.77,-0.416,3.509,0.003
KSrBr_1.5Cl_1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0,1.51,1.26,1.89,2.77,3.4,3.15,1.2,0.8,0.67,0.76,0.67,418.8,549.5,1195.5,48.36,-168,336.7,2,1033,1655,285.52,336.8,1042,219.06,0.86,2.54,3.17,39.1,87.62,57.68,2.33,8.2,4.25,76.9,136.9,12.47,0.82,0.95,3.06,1.691,3.93,0
MASnBr_0.375Cl_2.625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.875,0.125,0,0,2.17,1.15,1.83,3.32,4,2.98,1.89,1.19,0.63,0.95,0.63,926.3,708.6,1237.2,8.68,121,345.78,4,267,2876,250.76,180.65,505.12,183.89,0.7,7.31,3.2,32.07,118.71,41.01,6.13,7.2,3.47,23.85,290.37,10.77,2.55,1.96,3.14,-0.244,2.114,0.109
KCaBr_1.875Cl_1.125,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.375,0.625,0,0,1.51,1,1.9,2.51,3.41,2.9,1.51,0.79,0.53,0.83,0.53,418.8,589.8,1181.6,48.36,-156,333.68,2,1033,1757,297.1,336.8,1112,230.78,0.86,1.55,3.15,39.1,40.08,63.23,2.33,8.53,4.51,76.9,154.67,13.03,0.82,1,3.04,1.105,4.016,0
MACaI_1.125Br_1.875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.625,0.375,0,2.17,1,2.05,3.17,4.22,3.05,2.17,1.06,0.49,0.98,0.49,926.3,589.8,1090.59,8.68,-156,313.61,2,267,1757,378.97,180.65,1112,311.23,0.7,1.55,3.8,32.07,40.08,97.53,6.13,8.53,6.22,23.85,154.67,17.04,2.55,1,2.85,0.071,3.931,0
MASrBr_2.625Cl_0.375,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.125,0.875,0,0,2.17,1.26,1.94,3.43,4.11,3.2,1.72,1.12,0.65,0.91,0.65,926.3,549.5,1153.8,8.68,-168,327.63,2,267,1655,320.27,180.65,1042,254.23,0.7,2.54,3.13,32.07,87.62,74.34,6.13,8.2,5.03,23.85,136.9,14.16,2.55,0.95,2.99,-0.005,4.271,0
KSrI_1.5Br_1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,1.51,1.26,2.08,2.77,3.59,3.34,1.2,0.73,0.61,0.76,0.61,418.8,549.5,1074.15,48.36,-168,309.95,2,1033,1655,394.68,336.8,1042,326.33,0.86,2.54,4.03,39.1,87.62,103.4,2.33,8.2,6.53,76.9,136.9,17.82,0.82,0.95,2.81,1.74,3.285,0.004
MABaI_1.125Br_1.875,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.625,0.375,0,2.17,1.42,2.05,3.59,4.22,3.47,1.53,1.06,0.69,0.86,0.69,926.3,502.9,1090.59,8.68,-52,313.61,2,267,2078,378.97,180.65,1002,311.23,0.7,3.59,3.8,32.07,137.33,97.53,6.13,8.01,6.22,23.85,140.2,17.04,2.55,1,2.85,0.15,3.776,0
MABaBr_1.125Cl_1.875,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.625,0.375,0,0,2.17,1.42,1.87,3.59,4.04,3.29,1.53,1.16,0.76,0.87,0.76,926.3,502.9,1209.4,8.68,-52,339.73,2,267,2078,273.93,180.65,1002,207.34,0.7,3.59,3.18,32.07,137.33,52.12,6.13,8.01,3.99,23.85,140.2,11.9,2.55,1,3.09,0.209,4.574,0
MABaI_0.375Br_2.625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.875,0.125,0,2.17,1.42,1.99,3.59,4.16,3.41,1.53,1.09,0.71,0.86,0.71,926.3,502.9,1123.46,8.68,-52,320.94,2,267,2078,347.56,180.65,1002,281.04,0.7,3.59,3.35,32.07,137.33,85.78,6.13,8.01,5.6,23.85,140.2,15.5,2.55,1,2.92,0.117,3.935,0
